"Start","End","Week_2020_01","Week_2020_02","Week_2020_03","Week_2020_04","Week_2020_05","Week_2020_06","Week_2020_07","Week_2020_08","Week_2020_09","Week_2020_10","Week_2020_11","Week_2020_12","Week_2020_13","Week_2020_14","Week_2020_15","Week_2020_16","Week_2020_17","Week_2020_18","Week_2020_19","Week_2020_20","Week_2020_21","Week_2020_22","Week_2020_23","Week_2020_24","Week_2020_25","Week_2020_36","Week_2020_37","Week_2020_38","Week_2020_39","Week_2020_40","Week_2020_41","Week_2020_42","Week_2020_43","Week_2020_44","Week_2020_45","Week_2020_46","Week_2020_47","Week_2020_48","Week_2020_49","Week_2020_50","Week_2020_51"
"Rovato","Brescia",8795,5108,701,5782,9816,8304,6865,4485,1162,5085,7751,216,4849,2586,3274,6890,1686,4259,4191,9905,1455,235,1883,695,2962,7940,4254,6262,6962,837,6884,5404,2399,908,6320,8686,7779,9911,8908,2449,8811
"Rovato","Calusco d'Adda",9976,6582,9572,7337,5337,2530,966,5343,1656,8699,846,5936,1460,4058,9941,3856,1155,2379,5721,2135,9386,6906,6460,1571,2714,7436,1461,765,4337,5041,6403,1604,7229,8216,6267,8066,216,7779,9358,1840,7650
"Rovato","Caravaggio",8966,5784,1318,3216,6020,6567,5562,6230,9439,2487,2242,6710,6391,7983,1353,6839,4706,2675,2343,5001,4996,3881,6765,4700,6875,829,4749,5911,4752,7136,2591,4597,800,9150,9701,4232,3031,2559,2418,9934,4245
"Rovato","Chiari",3853,1830,8902,2745,7705,246,9397,5673,7280,4318,8652,7037,9160,9258,6077,2879,9645,3473,8869,9746,8858,9715,8008,3649,9298,116,6000,1303,7873,1356,8021,9966,8566,1404,2025,6275,1911,8598,3751,85,1284
"Rovato","Chiuduno",780,7614,3772,3637,4703,8455,8850,5794,4308,4017,9340,9526,7179,8619,9052,50,6223,7888,3749,5427,3645,7680,6223,8334,3936,3906,1968,4280,235,2595,1724,4303,5781,6131,9191,8413,7929,1480,4146,9074,1365
"Rovato","Cividate al Piano",2066,154,2298,7982,5967,8064,482,6262,5681,7472,9798,7512,1802,7122,9198,569,8599,6311,2197,9290,28,6364,9102,8859,9912,51,7806,6612,2982,3998,3787,8602,1534,8599,2439,3749,5183,370,2083,5000,714
"Rovato","Coccaglio",3676,4580,3682,8040,2572,3140,851,9231,4964,3611,2279,7759,5106,6113,9506,6131,7206,5298,8418,9147,4964,7576,1207,6723,6538,6457,896,5456,472,9202,1426,4689,7979,1458,6188,5412,8792,6935,3858,9765,5489
"Rovato","Cologne",7434,9692,1004,2200,5056,5424,8034,5605,6551,5216,9607,9480,7279,2058,6172,2359,4486,8741,5686,3601,1724,7214,6228,6344,39,8851,650,6503,5413,8483,8772,5615,3701,2688,9243,9751,5631,2557,304,6179,3400
"Rovato","Desenzano del Garda",5244,1577,815,6743,4283,3317,9997,92,7625,4386,8886,5331,1937,8535,8208,9686,3092,80,2165,95,6698,2622,3430,8595,7171,6896,5519,4184,5356,7641,6140,9614,7988,9864,7091,6259,7664,5681,3964,3586,7921
"Rovato","Grumello del Monte",3665,7209,105,5690,503,7333,3914,4056,8209,4599,6657,3106,6281,6111,6828,7539,6164,198,4387,1081,377,6956,8841,4247,6095,2645,5522,9007,6822,7908,2238,8564,4434,2166,6889,7739,5293,1379,4382,7073,4629
"Rovato","IS area",7762,6701,3014,6426,9507,6151,6906,2341,6604,2591,9759,96,875,1260,392,7508,9390,7333,8061,6301,1600,7379,4359,1755,1087,673,1030,8845,7106,1205,748,4794,8838,6861,4529,1745,8907,9968,1190,6689,7045
"Rovato","Levate",1237,5098,4672,9802,2853,8631,8734,9289,4739,2483,5704,9604,2636,3345,2415,8491,4817,2334,3886,2691,7460,6910,5420,9485,7484,8465,2855,1296,265,1179,6142,8693,2616,3751,2593,8457,5046,4857,4482,4327,3939
"Rovato","Montello",2015,138,4285,8135,4859,2435,1090,7349,3193,8155,9249,3545,561,9765,8557,8137,5223,6721,5635,944,2711,731,22,6913,6542,5052,1044,2557,4536,5229,2268,5720,4827,1813,3470,4229,757,210,7636,3241,6141
"Rovato","Ospitaletto",7895,3963,3318,8805,8839,5013,766,7097,5097,9963,7193,9932,1711,7624,6413,7185,7484,7823,9766,1812,5077,8212,7382,6879,9059,4841,9279,4476,6276,9061,5182,2000,9174,8331,3143,6190,8248,8044,6508,5439,3596
"Rovato","Paderno d'Adda",1055,4502,3307,4297,7077,8787,7902,4294,2623,698,9962,9129,7062,3767,5966,2220,9103,7108,1123,3080,5323,1573,2367,7244,2941,1342,6066,2129,95,1359,5155,5257,6843,2495,6880,6571,3328,3648,6158,4500,9076
"Rovato","Palazzolo sull'Oglio",3728,747,1698,5945,785,7143,6364,8947,2436,8927,2616,5195,6475,26,2466,2080,7501,3956,6822,1349,1398,8486,51,4704,1582,2874,7772,4582,6877,7169,5658,5491,4385,7765,3129,6808,1313,2683,9514,3460,5885
"Rovato","Peschiera del Garda",1539,177,721,6471,2981,2519,252,3160,3978,9607,4157,8512,3395,812,2595,9603,1652,1099,6632,4829,9271,577,5427,1162,2505,5612,484,2687,6993,9894,5974,7779,5401,4769,2594,1350,4371,2006,6806,1038,1722
"Rovato","Ponte San Pietro",4011,3480,7564,3912,6833,2266,1642,7354,5071,2916,6688,4093,4585,8112,7484,8839,4096,9011,4594,1290,935,88,9129,1034,7697,899,7340,8863,9233,1125,5743,3879,6591,8525,55,3144,6974,7771,6723,365,8257
"Rovato","Romano di Lombardia",903,6477,5075,404,7851,1415,9257,3942,7320,6419,429,875,2117,8235,9882,831,3528,1746,7661,1744,5473,8140,8401,1112,4782,9511,8106,2624,7079,4180,5360,5722,2201,5031,9351,630,3319,7143,3851,7982,1449
"Rovato","Rovato",5212,6299,4546,9013,9475,7150,8126,4489,972,5149,3512,9901,3925,2811,8025,8015,4732,6830,4721,3742,8766,1858,6170,2779,5726,5401,1364,7968,4670,1078,4371,8257,2926,1352,8512,5056,4083,1290,7292,9919,1193
"Rovato","Seriate",48,1618,6609,7461,7563,5206,2107,5271,6106,1894,248,4648,2336,6875,8691,3842,7531,3564,4377,7350,4873,8061,3637,8381,8919,9669,2999,5051,8380,2543,9501,4679,3343,3150,4476,666,3554,52,5551,7797,2979
"Rovato","Stezzano",9984,9327,252,9191,3228,1911,9427,1928,7089,3593,2323,6080,6683,3325,682,4053,5925,6233,3114,8542,2784,8878,478,8588,5033,6894,4560,2616,1741,2713,5777,8776,6742,3081,3516,8773,2766,3628,7077,9519,4417
"Rovato","Terno d'Isola",1792,9617,4489,2227,9355,1829,7282,548,2835,3712,1079,2784,3765,6148,1476,5711,5507,2236,8477,3078,6559,8080,8403,4466,5588,1631,7231,176,3545,2768,7872,5520,9974,7063,9587,9879,9224,4021,3398,6738,7826
"Rovato","Treviglio",7857,3542,932,3108,6046,9673,1245,1981,2269,5932,8695,7915,8549,4261,5161,8771,5487,425,4409,1658,5791,7812,8093,1172,9530,3597,5632,562,6772,3288,5733,2390,2367,3069,5458,2831,3173,9723,2666,1316,2630
"Rovato","Verdellino",1957,1619,2566,2552,9678,6752,542,3532,8727,4620,6540,3393,7318,6706,823,9125,5484,197,8665,2471,2718,7358,675,8570,8684,3489,2429,5749,7785,4570,9836,3660,4491,4328,829,9652,3200,8323,2028,2112,8136
"Rovato","Verona",6761,5666,8032,1874,3466,6715,737,2469,8214,8929,5388,2805,3814,8963,940,2907,8558,1530,4523,2967,7875,1467,494,572,4582,1115,3915,6070,1743,5220,4286,9519,6190,8735,9969,7673,3404,660,195,480,509
"Seriate","Albano Sant'Alessandro",9976,7735,2756,7447,3323,7255,4735,9979,5730,5019,1032,2284,6203,169,6851,8331,5803,9344,2367,5305,9668,1745,9485,6060,8390,253,6149,2742,4982,7540,2018,5194,9021,3233,2267,3195,5124,6813,6874,9076,9966
"Seriate","Arcene",6064,5401,9549,9071,5,3286,1424,9753,3716,3978,7114,8817,6225,1937,4193,1003,743,6320,4650,9188,3678,9230,4145,5179,1068,1183,233,2003,914,9003,316,5257,1049,6147,1015,6709,629,3486,3377,319,1992
"Seriate","Bariano",4474,8616,8309,2223,2268,299,4006,1601,7803,2205,7268,9203,9018,4691,1479,6621,9342,3240,425,8273,1264,6404,1251,2871,2111,3676,4265,1276,4093,3591,7587,1054,9285,7120,4060,3661,6247,392,4354,9897,4827
"Seriate","Bergamo",2185,1545,4094,4183,2440,6710,2284,9174,6435,2048,44,9252,6236,3758,2276,9112,2175,6427,200,5749,7629,2905,694,887,648,7683,2531,293,128,9292,1180,5601,1806,2926,5422,5212,539,9052,1510,629,2082
"Seriate","Brescia",6501,1852,6411,7286,3743,5821,8428,8878,7036,8105,585,9394,3567,8953,8090,6542,7720,2438,8383,1279,2807,9514,5680,4460,6513,9518,9946,430,7080,7084,8198,4071,6452,7230,5634,1396,8270,1475,9883,7461,7784
"Seriate","Calusco d'Adda",8723,9228,9502,2574,4501,1224,7043,9347,1743,2914,441,6648,1328,8865,7548,2129,1364,3121,6895,507,6575,3057,6218,1089,2822,5095,7293,2423,725,6577,9687,8104,2834,9256,5901,3480,345,5793,6753,9210,5014
"Seriate","Caravaggio",6477,8245,5996,2780,2671,8840,972,3876,8585,747,6026,419,8571,8736,7581,6526,2951,6253,7491,9843,6657,9633,9153,8101,3082,8347,9594,9462,8560,277,986,9410,1144,1298,9683,1929,577,8365,9636,8755,6568
"Seriate","Chiari",2676,3568,4209,1551,8442,4894,3410,7626,5607,3035,6181,1507,8208,6779,3656,6143,5268,9856,6869,1125,678,7385,7116,9868,8640,666,6496,7002,8908,8032,7188,6647,3066,5590,9097,7052,756,5833,8702,7027,5585
"Seriate","Chiuduno",8952,1058,6829,860,9480,5038,1285,2661,1225,1076,791,998,6412,8633,8392,6495,7142,5586,6919,9665,6949,2679,1066,2004,8138,6173,9982,3467,385,8745,5874,3808,660,7089,5286,7527,668,9993,5868,3474,1716
"Seriate","Cividate al Piano",2380,5579,281,3888,9009,1640,2253,4805,3754,4044,304,8502,1753,3031,7853,7531,2100,259,6437,3761,4400,511,9978,4438,4940,9738,432,7765,3105,4959,9298,7780,5922,3883,2941,9782,1527,3146,4693,5820,8200
"Seriate","Coccaglio",6915,2243,340,9167,8957,5746,611,1895,7206,4512,7844,5765,3950,3733,7653,3169,9411,528,7724,8049,9080,4514,6172,9766,2964,675,8648,3250,5571,1225,8690,7038,2489,4477,3483,1886,9292,1656,1190,1902,5092
"Seriate","Cologne",2436,3947,7992,8436,8640,9420,9530,2659,8683,6575,3169,1508,4428,7844,6905,5537,128,9244,6921,5046,3135,8872,7340,8887,7142,2049,2442,4950,8237,2956,7112,7280,2232,2259,9547,2369,5383,5403,7951,7350,3087
"Seriate","Desenzano del Garda",157,1617,4973,7342,9226,7947,6498,5241,4302,380,1900,7564,2436,1308,4786,2153,9460,7589,3419,1006,4412,4490,103,1483,8789,4138,4585,9612,5905,835,9833,9241,1714,3095,4239,2978,6313,9137,679,7093,1528
"Seriate","Grumello del Monte",7262,5492,9731,8693,5340,7720,3771,7369,9213,8689,5698,1744,7908,1416,3554,7016,2054,3042,4838,4600,3677,1544,3492,4153,1413,7690,2406,5688,2982,7260,9448,8975,1414,4528,6136,746,7527,3425,8062,870,6813
"Seriate","IS area",6357,3453,7744,7635,6691,1359,6676,3252,8864,4416,3384,7086,186,3671,5447,1055,2537,7487,8097,8959,2128,2728,8367,6815,1136,4621,9169,1179,4780,9902,2776,0,9047,3492,8946,1243,8903,865,3676,5317,5865
"Seriate","Levate",2974,5021,907,8767,1470,5421,6601,9110,5464,849,5604,154,4060,9856,526,7059,1550,4839,2450,2140,6029,4380,5654,669,6477,6942,9538,4389,5789,5607,9594,1813,3773,2526,48,382,5127,2858,5228,5667,2466
"Seriate","Montello",8165,4415,8557,9143,4018,2134,8020,318,3879,3590,5278,5305,4961,2568,2218,321,745,7043,312,9150,1588,8646,3540,3878,266,6005,5726,7451,5352,5104,2023,6754,813,5509,762,1939,596,7864,968,9355,7823
"Seriate","Ospitaletto",5368,5090,5303,955,4367,5565,5926,9768,6493,3895,8867,1752,7963,7767,3181,4481,7197,5058,3890,1801,4489,4454,4087,6574,4631,8466,8034,34,5116,4131,5456,6593,4863,5147,1101,1088,2709,8788,7847,4600,633
"Seriate","Paderno d'Adda",8970,6728,6553,3222,9936,961,6778,4754,4948,1053,4135,1326,886,3895,7759,9161,3623,3004,8101,744,9927,4429,7218,7348,8254,7669,1623,4784,1063,9023,1340,4271,538,8584,8424,5086,3196,6720,2104,3525,8267
"Seriate","Palazzolo sull'Oglio",9347,4962,3632,7379,2105,6101,2684,3832,8186,9949,2302,8058,7528,4724,8762,5512,5311,8079,9973,1826,2841,9415,7032,306,2602,6992,3666,2488,2043,9652,4736,9703,3654,2795,1949,281,5148,1201,3974,8132,8652
"Seriate","Peschiera del Garda",7839,6557,647,539,6631,5348,2194,2722,2176,8959,3674,1072,918,7491,633,6716,5767,2840,5947,5038,9596,8485,1881,8309,5331,7945,3045,5254,8036,7816,5235,6741,3665,1690,4801,5998,5892,9553,6514,5259,7574
"Seriate","Ponte San Pietro",6576,3290,811,9844,5078,3709,3244,8275,9089,3977,9128,659,2091,8245,3166,9839,831,4456,1052,8784,9416,91,9679,682,8783,7705,5068,5992,9316,6700,8773,7358,2732,8470,7850,2269,6175,887,4482,7099,2833
"Seriate","Romano di Lombardia",5110,6265,4976,3369,988,1649,7033,9488,6512,8941,9437,9954,7558,5000,3078,4827,8663,4152,857,3201,3669,3466,2354,5427,5723,5314,1831,1684,1986,7334,1279,4017,1087,1499,2798,6951,1434,4936,1063,2103,1996
"Seriate","Rovato",2413,4982,6490,1701,3095,8768,4618,7070,8210,3931,1569,3232,8278,7650,6893,4461,1074,3608,2007,8122,4300,5047,1088,2710,2947,67,5203,7336,1785,6649,7484,454,5676,7939,537,4555,8914,9641,6868,4315,3240
"Seriate","Seriate",1750,8432,4679,3620,1614,8119,8909,8127,1864,4021,9983,3326,5512,459,6286,4738,616,7763,703,1395,8983,828,8960,5222,932,5963,9065,1337,3791,7169,9152,9582,7363,8502,5755,7298,8479,2703,7529,7088,7242
"Seriate","Stezzano",8386,9356,6619,5830,4856,7647,8321,9558,5869,7779,185,1208,9000,3477,4608,3466,3491,2704,5752,6340,8868,334,6210,8079,5047,7084,5877,2202,6615,977,4437,2995,1679,5974,3964,5309,5852,643,4525,5144,2825
"Seriate","Terno d'Isola",1370,3829,2257,1572,1685,7565,8814,7023,9286,1479,6271,3555,1571,7347,3586,6568,1623,4060,5414,787,5674,7088,1749,7971,3566,4393,3567,3163,7743,9926,4381,3509,8277,8755,8104,503,9442,5366,9190,1655,7787
"Seriate","Treviglio",408,5950,1569,7663,3178,5593,2141,9500,6057,8387,4994,6142,5144,5440,2650,3,9348,9167,6661,8809,9092,2402,7443,618,8156,4950,5128,9748,4388,9392,7403,9682,2601,3200,3123,4280,9184,8300,1550,6652,4014
"Seriate","Verdellino",1056,4177,4763,5058,8889,2734,8954,8968,8292,5243,6466,4751,690,3347,8016,3675,8803,7718,8844,2375,6152,8509,5566,7973,8595,2938,1253,91,4949,5155,8176,6915,3326,7011,8653,358,6373,6353,9191,3794,8051
"Seriate","Verona",62,1422,1082,2444,9640,3421,8225,1465,9141,4635,3023,8973,2146,1288,9683,7542,9277,5932,8604,4550,7485,3832,6569,8376,7779,5380,2225,3199,7755,8468,6203,2555,5747,7154,9542,244,3472,8194,1972,5503,62
"Stezzano","Albano Sant'Alessandro",2023,5117,2358,7014,3786,5928,6632,5430,5566,5915,5429,3484,3604,7287,6757,6123,3633,4398,5280,1982,6604,3171,6733,2896,840,49,4332,8416,5131,6592,1137,1617,93,5910,2562,6170,5465,8092,9215,6972,5271
"Stezzano","Arcene",3368,7386,6943,4785,7193,6955,2907,7204,296,3526,3234,8674,4683,8510,2651,4003,3090,70,8877,6916,8892,503,5608,8047,9597,7191,5022,6687,2990,6096,3943,6276,6301,6028,8577,2860,4873,9836,3959,347,8434
"Stezzano","Bariano",5007,2077,3439,5382,2645,3257,276,8796,6234,760,8730,5535,1043,5858,3562,8453,2340,796,8537,4369,5593,9965,1564,9166,9163,9105,5646,3116,3810,3502,6932,728,1788,8679,5986,3737,7690,776,4456,3016,147
"Stezzano","Bergamo",6125,2460,4193,3897,443,2719,3698,2132,8736,9238,9271,6896,4351,7973,2364,7686,2903,9475,307,9916,1940,4351,2154,3447,7583,3600,8789,7084,9523,371,7416,3767,2051,895,3716,9074,3141,3561,9335,6647,8674
"Stezzano","Brescia",5016,5155,1452,6654,2149,4984,6396,5806,1671,4591,8075,6312,3217,6467,5770,8267,9205,204,2852,3223,9582,5289,7880,5393,5651,3364,8770,7978,6304,3002,254,7618,3414,9712,6112,8301,701,8826,6352,1406,9023
"Stezzano","Calusco d'Adda",8237,6875,7402,1017,566,6804,5649,2200,5161,5169,4757,9598,4022,2283,6549,8316,1214,1168,8324,9966,8106,9207,8130,7267,4814,7464,8975,9912,56,7162,1025,2295,1972,7357,2207,8649,2092,4310,8064,5694,5265
"Stezzano","Caravaggio",3044,2796,252,2879,4279,4089,9568,3292,321,4154,2999,5799,2299,1168,7309,3220,5267,3126,6023,8770,4759,1727,5860,3904,7655,5356,1197,6065,9331,1987,2019,4059,9031,6362,6896,3120,1932,3743,8642,6739,3613
"Stezzano","Chiari",824,5910,7557,9837,3230,611,4392,7411,1942,8898,7763,9449,2141,2882,1006,4575,2462,2487,7619,6634,870,8021,7181,6698,8600,2723,5296,5295,7482,3197,7546,4974,8028,2019,6793,376,2514,1098,937,6116,6418
"Stezzano","Chiuduno",586,5667,3086,7768,5765,6724,3029,1464,4383,9509,3326,857,6498,6849,9402,7145,8007,4951,8627,1720,2822,2313,7148,4309,854,547,5719,5056,6138,6683,1974,2281,7177,1488,5132,1229,5923,1726,7654,3234,3777
"Stezzano","Cividate al Piano",563,4890,4920,1046,1374,5713,7697,3281,4765,2244,1398,580,8909,3649,2901,4290,8165,6437,6627,688,4039,1830,5809,7466,6808,2330,6997,7936,7567,6509,9158,2294,4422,8685,7623,4715,6921,1820,9440,1813,9223
"Stezzano","Coccaglio",2415,8457,4657,9804,4413,2623,5433,6740,9403,9552,6755,6982,3073,8627,8915,877,8939,5944,3721,6963,8926,663,1845,7887,8433,8257,226,9680,7559,1180,7337,1055,3208,49,7179,471,7530,2434,4533,2210,3775
"Stezzano","Cologne",3362,212,424,558,7761,4929,1555,3427,5769,4505,7906,8777,6976,4181,5538,5208,2490,3900,4270,1040,1884,9230,6572,9232,2295,507,842,9847,5412,5273,376,5961,3624,3351,9153,1941,7088,9747,282,4294,6680
"Stezzano","Desenzano del Garda",3117,3043,2347,8737,8925,3721,8548,8280,9686,6145,820,397,2127,8169,9929,4459,3379,7241,449,8297,6305,8932,7328,7332,6821,9229,8258,3287,6094,660,8206,2798,6513,2079,4813,5645,1633,2023,6359,564,846
"Stezzano","Grumello del Monte",7615,2708,6147,2709,9641,431,588,7124,2587,9249,5588,9501,7994,7955,3227,701,8172,2352,6009,7385,2563,7766,53,6430,7357,9407,2998,7482,8146,9006,9472,7940,1167,3318,1938,8282,3664,1492,7712,226,9302
"Stezzano","IS area",7879,1518,5073,5707,3132,5949,7460,9899,4306,9093,374,2724,3359,6568,9883,7585,2275,1807,8383,3056,2239,6006,6864,5778,6839,811,3136,270,7740,7165,1130,5375,876,5133,2803,6855,3400,3583,3161,3989,4747
"Stezzano","Levate",2805,8593,2277,8649,2483,9386,9728,7948,5734,4056,4410,3460,5545,8536,9107,8912,2692,1087,6924,7051,2522,5310,4709,5410,3293,9277,1899,8580,4768,1222,373,53,1651,5255,7718,6288,1118,1681,4944,1064,1288
"Stezzano","Montello",6138,9241,6560,4118,7953,3661,719,1842,4504,6326,2378,6586,424,5513,2671,7251,3934,9016,6165,9441,404,8019,6922,5513,7576,6206,1603,2246,2243,7735,3008,3314,6771,7583,1272,3224,6866,1392,7768,8485,3698
"Stezzano","Ospitaletto",808,3777,165,4155,3655,4308,3303,7057,5853,5364,9820,302,9411,2906,444,9012,7850,6936,5944,1390,7932,1012,283,5058,3798,156,4783,4723,3309,3477,6271,680,5070,1036,4137,6386,5072,4790,2258,3120,1818
"Stezzano","Paderno d'Adda",948,2846,1247,8109,9420,4099,6388,9356,6155,1793,1570,8950,5107,2932,6866,9748,5580,1336,8703,5195,6275,806,928,247,9906,8928,1507,9838,5608,1935,9766,3082,1674,5152,9558,1161,9050,1599,6738,7832,6293
"Stezzano","Palazzolo sull'Oglio",657,1621,7357,1864,9804,1001,5749,166,3391,7740,3120,1273,5514,9219,5706,5261,9909,2254,893,7779,9272,1605,929,6466,6240,3315,4667,3899,8146,4287,1337,4569,3414,33,238,4199,1640,376,43,6394,3453
"Stezzano","Peschiera del Garda",3764,5432,9789,1444,3276,4568,4314,3095,7444,8975,7640,6780,4401,2874,3613,5064,6881,9470,4782,9423,2506,3401,8284,1325,8496,3606,5135,7397,9814,3803,4254,2933,2165,7062,5151,9805,5729,4764,5967,9982,2897
"Stezzano","Ponte San Pietro",451,4945,5898,1882,4349,7327,2479,9884,4268,4396,7389,5270,6103,6562,1157,7521,2193,8012,1099,9633,8570,3350,4668,9449,9607,8208,4290,8650,6171,5671,7100,2684,7701,3846,2699,238,9300,5968,7077,8051,3223
"Stezzano","Romano di Lombardia",6054,8849,8713,1833,973,1539,852,8016,6106,9010,6143,2086,7301,2327,9431,8833,8931,3359,4931,3169,7616,8287,5284,2315,5182,3906,2175,3082,9179,9978,4095,9275,6166,7184,4315,5836,6816,2728,7347,903,7551
"Stezzano","Rovato",2431,1499,1629,7062,1822,8318,1438,7920,1246,1932,3393,8464,7042,5760,7487,3201,6580,1036,7662,2648,9056,993,1937,456,2020,4700,4861,1021,2675,7591,5897,8879,1377,5692,9498,341,2917,9532,9681,5229,2926
"Stezzano","Seriate",7219,6530,2273,8587,6510,9204,6154,7826,3965,7413,9622,3086,4414,1547,8599,5850,1049,2448,5681,8666,4555,7724,7093,7162,7559,5705,2483,7853,6777,9817,4354,5520,8906,8536,4012,6729,7859,7811,915,1650,6150
"Stezzano","Stezzano",8004,9709,1700,6856,5739,5582,2648,1764,715,1491,7795,1339,5285,8515,3907,9370,6783,8426,1680,6701,6677,1791,2971,3197,3698,5256,6141,7316,8612,4556,578,6155,7338,6822,9381,6608,1163,9240,7154,7048,8252
"Stezzano","Terno d'Isola",6963,8201,9943,3578,1201,1272,9738,8067,1516,2680,2198,6364,3934,1940,8516,7720,5076,8150,8011,4320,9119,6759,7293,9929,3368,3074,5026,9839,5087,7737,388,2838,7996,840,4098,6854,5252,6568,8356,8065,3164
"Stezzano","Treviglio",4163,3273,6578,5245,7971,788,9669,1250,9245,7725,3789,8952,3228,4692,4192,4574,7171,1856,2177,8519,4506,9195,9589,4935,4026,1779,1430,8771,6651,5900,7917,1078,8994,3959,7798,9504,7389,3488,9036,9687,9850
"Stezzano","Verdellino",984,5639,4210,9621,5116,830,598,3258,6128,1960,4907,3939,7654,8816,2509,9087,4971,3706,1766,1256,7550,2358,3018,8013,5841,9534,2529,8161,2243,3179,6126,915,9027,9435,5977,9100,3626,5362,7568,8694,3614
"Stezzano","Verona",211,5317,2912,5576,7093,8337,565,8281,1021,5581,7869,1756,8881,8843,297,2904,6504,9316,4461,3082,9892,9603,5988,9184,3866,6832,2225,4791,5038,4646,7369,544,3094,6036,6904,7664,3354,2051,7915,9928,3452
"Terno d'Isola","Albano Sant'Alessandro",5137,1957,196,407,4746,108,1244,1399,3832,4255,6911,2405,2417,118,5313,5906,5110,7402,267,3295,4470,6935,2711,4197,5850,7247,4459,9047,1305,9044,7287,7358,8393,9077,1629,4493,5939,7856,5051,5702,8242
"Terno d'Isola","Arcene",6342,6539,2860,1939,2716,6188,6276,1212,323,976,878,79,2695,2384,4069,1866,4363,3350,3392,4244,4722,1113,853,9004,2012,3513,4214,1521,7551,7109,4833,9141,4087,1264,2428,4122,741,4073,3522,709,7588
"Terno d'Isola","Bariano",7870,5642,1679,621,2347,8228,4626,6588,9661,2119,2574,5748,3713,6731,7625,2494,2162,216,9941,5172,8698,6589,1915,5210,1123,4420,763,1817,3875,2632,3307,5636,9261,2824,4040,7225,9854,9939,4076,7795,4008
"Terno d'Isola","Bergamo",6914,1999,8083,1717,9155,2967,6533,354,3613,4993,7138,6224,7033,1485,7609,3985,9292,7221,5955,4798,8506,9488,3501,9356,2396,4753,9757,7187,2287,1086,4096,1083,7558,5762,115,731,4538,2423,8542,9852,2236
"Terno d'Isola","Brescia",5600,7109,1433,6635,2950,7039,4810,287,1377,2598,8622,3103,762,924,389,7501,7036,1805,2000,9634,4794,2024,2019,3002,5719,1510,2902,267,8862,9416,4356,779,6816,944,6166,4302,5438,5973,7189,2420,9780
"Terno d'Isola","Calusco d'Adda",4803,9747,5433,1709,6785,5364,7975,393,9861,3398,8995,1728,1157,6102,7503,7225,4911,6537,6390,456,6124,4701,1904,1186,6079,9845,4217,9211,9756,6036,5302,5398,4409,8504,1441,725,4737,5944,9926,4054,7923
"Terno d'Isola","Caravaggio",4871,6682,5022,2515,4936,5586,5797,6536,8016,3016,6817,1478,2937,1048,5749,4436,6723,3503,6850,6748,6137,8269,7431,7311,219,7459,8484,6776,8863,9809,7204,837,5816,9470,336,5619,3634,2720,9217,5305,6510
"Terno d'Isola","Chiari",7468,9125,5876,901,5084,4788,389,6496,6333,3200,34,5820,2075,6650,1545,5391,17,2267,8281,8794,7552,6063,4296,1058,6824,2568,6070,7791,7797,3965,8361,9920,8543,9656,3699,4169,4233,4361,4556,6041,3491
"Terno d'Isola","Chiuduno",4851,9585,6722,8232,3739,2059,5695,9498,5548,3820,3330,8971,1154,2410,469,4866,9892,8367,3456,3660,7165,8896,2620,7430,3093,555,8627,9713,9546,4632,7038,3452,9670,5477,3162,1623,111,1778,6940,3202,7396
"Terno d'Isola","Cividate al Piano",795,6031,832,5920,5766,7630,6421,1693,9080,8651,1928,819,7349,2617,7377,5822,2420,5137,5293,6265,255,6414,4108,3398,8576,6328,7601,5733,3952,4013,2864,3155,4815,4645,1428,419,6984,1970,6832,5055,4905
"Terno d'Isola","Coccaglio",1760,1492,9035,2623,9806,7336,8278,8272,6462,4235,8441,3961,6385,2814,8828,2252,8169,4489,1296,16,6915,6439,7952,2083,1222,8971,6150,3371,271,9283,8168,1579,8217,2746,3,9250,5354,9750,5377,912,976
"Terno d'Isola","Cologne",5506,5669,4172,4062,6517,826,158,2200,2670,859,3963,3115,2734,788,9041,8737,8898,7340,6338,1916,432,9303,7655,1955,8935,1201,8079,2268,1376,5523,1000,9575,4556,9920,6955,8364,6460,5605,6804,373,2770
"Terno d'Isola","Desenzano del Garda",6446,4699,53,7725,6923,2983,543,6065,2375,604,7638,3432,4980,6050,9457,97,1505,7395,4918,2314,691,9743,8744,5338,5890,9439,3805,3827,7784,9917,9962,4665,9495,6106,2785,133,1925,9824,1635,9319,5384
"Terno d'Isola","Grumello del Monte",6847,9161,4125,1205,7256,608,7209,9644,3284,7845,5004,769,5522,7682,7731,4125,3163,193,1541,6463,1275,3819,8338,523,7511,2707,8364,2814,3535,2543,9950,4731,2336,1354,3963,692,4204,6261,6630,3524,460
"Terno d'Isola","IS area",6294,3253,4806,1981,7430,9679,6424,3754,5180,4602,9538,9958,3059,7703,6687,5088,7295,2968,3797,2842,522,8226,1512,5052,2441,2447,6442,6779,3769,6888,4025,3138,110,4822,2857,3028,4415,5154,2921,2726,9515
"Terno d'Isola","Levate",6842,3184,2686,3766,5163,1760,550,5285,9757,7205,7271,6403,6084,3190,8530,9711,7442,9729,9210,3473,4619,1014,3328,6257,7119,5951,156,3117,1530,750,5031,7305,6205,8805,4026,9478,2782,9972,9004,6612,3007
